exactPrice,carpetArea,bedrooms,bathrooms,balconies,totalFlrNum,luxury_score,city,propertyType,furnishing,facing,price_per_sqft
5000000,1000,4,3,3,200,9,Dehradun,Residential House,Furnished,North - East,5000.0
8100000,1140,3,3,2,2,0,Dehradun,Residential House,Unfurnished,North,7105.263157894737
6000000,1200,3,2,2,3,0,Dehradun,Builder Floor Apartment,Semi-Furnished,North - East,5000.0
7500000,1180,3,3,3,2,0,Dehradun,Builder Floor Apartment,Semi-Furnished,South,6355.932203389831
22000000,5000,4,5,9,7,0,Dehradun,Multistorey Apartment,Semi-Furnished,North - East,4400.0
7000000,1500,3,3,1,2,0,Dehradun,Villa,Furnished,East,4666.666666666667
14000000,1600,3,2,2,2,0,Dehradun,Residential House,Unfurnished,North - East,8750.0
5250000,776,5,4,9,2,0,Dehradun,Residential House,Unfurnished,East,6765.4639175257735
2800000,520,1,2,1,1,0,Dehradun,Residential House,Unfurnished,North,5384.615384615385
14000000,3100,4,4,3,3,1,Dehradun,Villa,Unfurnished,North,4516.129032258064
8500000,1200,3,2,9,1,0,Dehradun,Residential House,Unfurnished,North,7083.333333333333
8500000,1600,4,3,2,2,0,Dehradun,Residential House,Semi-Furnished,Unknown,5312.5
4100000,1200,3,2,1,2,0,Dehradun,Residential House,Semi-Furnished,North - East,3416.6666666666665
5500000,1400,4,2,2,3,0,Dehradun,Residential House,Semi-Furnished,South -West,3928.5714285714284
4500000,950,2,2,2,3,0,Dehradun,Multistorey Apartment,Unfurnished,East,4736.8421052631575
9400000,1200,4,2,1,2,0,Dehradun,Residential House,Furnished,Unknown,7833.333333333333
3500000,1250,2,2,1,3,0,Dehradun,Multistorey Apartment,Semi-Furnished,East,2800.0
5600000,1400,2,2,2,6,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,4000.0
3000000,800,1,1,2,4,4,Dehradun,Builder Floor Apartment,Unfurnished,East,3750.0
3500000,1000,2,1,1,1,0,Dehradun,Residential House,Unfurnished,East,3500.0
5000000,130,3,2,2,4,0,Dehradun,Multistorey Apartment,Unfurnished,Unknown,38461.53846153846
7650000,950,3,3,2,2,0,Dehradun,Residential House,Semi-Furnished,South - East,8052.631578947368
5950000,1600,3,3,1,2,0,Dehradun,Residential House,Unfurnished,North - East,3718.75
18000000,2090,3,3,3,8,9,Dehradun,Multistorey Apartment,Unfurnished,Unknown,8612.440191387559
6000000,1410,3,3,1,9,7,Dehradun,Multistorey Apartment,Semi-Furnished,East,4255.31914893617
6500000,1500,3,9,1,2,0,Dehradun,Residential House,Unfurnished,Unknown,4333.333333333333
4500000,600,2,2,9,2,0,Dehradun,Residential House,Furnished,Unknown,7500.0
6200000,1500,3,3,2,2,14,Dehradun,Builder Floor Apartment,Semi-Furnished,South,4133.333333333333
39900000,4500,4,5,3,2,0,Dehradun,Villa,Semi-Furnished,East,8866.666666666666
18990000,3500,4,4,8,4,0,Dehradun,Multistorey Apartment,Unfurnished,North - East,5425.714285714285
14000000,3100,4,4,4,3,1,Dehradun,Villa,Semi-Furnished,North - East,4516.129032258064
4300000,1185,2,2,2,4,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,3628.6919831223627
4500000,1400,2,2,2,3,0,Dehradun,Builder Floor Apartment,Semi-Furnished,East,3214.285714285714
6200000,980,2,2,9,3,27,Lucknow,Multistorey Apartment,Furnished,Unknown,6326.530612244898
25000000,3800,6,5,3,2,0,Lucknow,Villa,Semi-Furnished,Unknown,6578.9473684210525
7500000,676,2,2,1,3,0,Lucknow,Residential House,Unfurnished,East,11094.674556213018
5200000,1200,2,2,1,1,0,Lucknow,Residential House,Unfurnished,North - East,4333.333333333333
9000000,1650,3,3,2,10,0,Lucknow,Multistorey Apartment,Semi-Furnished,Unknown,5454.545454545455
4800000,1250,2,3,9,1,0,Lucknow,Residential House,Semi-Furnished,West,3840.0
12500000,1400,3,3,9,11,0,Lucknow,Multistorey Apartment,Semi-Furnished,Unknown,8928.57142857143
4500000,1000,3,2,1,1,0,Lucknow,Residential House,Unfurnished,West,4500.0
4200000,1000,2,2,1,1,0,Lucknow,Residential House,Semi-Furnished,Unknown,4200.0
7000000,1000,2,2,1,2,0,Lucknow,Villa,Furnished,East,7000.0
6000000,950,2,2,9,1,0,Lucknow,Residential House,Unfurnished,South -West,6315.789473684211
6800000,450,4,3,2,3,0,Lucknow,Residential House,Unfurnished,Unknown,15111.111111111111
16000000,1000,5,3,2,2,0,Lucknow,Villa,Unfurnished,East,16000.0
6000000,858,1,3,2,1,0,Lucknow,Villa,Furnished,Unknown,6993.006993006993
3500000,800,2,2,1,1,0,Lucknow,Residential House,Furnished,Unknown,4375.0
6000000,1200,3,3,1,2,0,Lucknow,Residential House,Semi-Furnished,Unknown,5000.0
27500000,3500,4,4,2,2,0,Lucknow,Residential House,Furnished,Unknown,7857.142857142857
4500000,900,2,3,1,1,0,Lucknow,Residential House,Semi-Furnished,Unknown,5000.0
4800000,950,2,2,2,5,0,Lucknow,Multistorey Apartment,Unfurnished,Unknown,5052.631578947368
6000000,850,2,2,9,2,27,Lucknow,Multistorey Apartment,Semi-Furnished,East,7058.823529411765
5200000,1000,2,2,1,2,0,Lucknow,Residential House,Unfurnished,Unknown,5200.0
8000000,650,2,2,2,2,0,Lucknow,Residential House,Unfurnished,South - East,12307.692307692309
7000000,1336,2,2,2,1,0,Lucknow,Multistorey Apartment,Unfurnished,Unknown,5239.520958083833
8500000,1150,2,9,9,9,0,Lucknow,Multistorey Apartment,Unknown,Unknown,7391.304347826087
21500000,2600,3,3,1,2,0,Lucknow,Residential House,Semi-Furnished,West,8269.23076923077
9000000,1300,4,3,1,2,0,Lucknow,Residential House,Furnished,Unknown,6923.076923076923
9000000,1600,3,2,2,1,0,Lucknow,Residential House,Unfurnished,East,5625.0
7500000,1400,3,2,2,5,0,Lucknow,Multistorey Apartment,Furnished,Unknown,5357.142857142857
4600000,1100,3,2,1,1,0,Lucknow,Residential House,Furnished,North - West,4181.818181818182
9500000,1450,5,3,1,3,0,Lucknow,Residential House,Semi-Furnished,East,6551.724137931034
35000000,3200,4,3,2,1,0,Lucknow,Villa,Semi-Furnished,South,10937.5
5200000,1000,4,3,1,1,0,Lucknow,Residential House,Unfurnished,Unknown,5200.0
11700000,1650,3,3,3,1,0,Lucknow,Villa,Semi-Furnished,Unknown,7090.909090909091
5000000,480,4,2,2,2,0,Lucknow,Residential House,Furnished,Unknown,10416.666666666666
7100000,1000,2,2,3,11,0,Lucknow,Multistorey Apartment,Unfurnished,East,7100.0
2500000,500,2,2,1,2,0,Lucknow,Residential House,Semi-Furnished,Unknown,5000.0
12000000,1750,5,2,3,2,0,Lucknow,Residential House,Unfurnished,Unknown,6857.142857142857
32500000,3200,5,4,2,2,0,Lucknow,Residential House,Semi-Furnished,Unknown,10156.25
4200000,740,2,2,1,1,0,Dehradun,Residential House,Unfurnished,Unknown,5675.675675675676
4500000,1000,3,3,1,1,0,Lucknow,Residential House,Furnished,North,4500.0
6000000,1100,3,3,1,2,0,Lucknow,Residential House,Semi-Furnished,East,5454.545454545455
2200000,570,1,2,2,24,16,Lucknow,Multistorey Apartment,Unfurnished,East,3859.6491228070176
2700000,600,1,1,1,7,0,Lucknow,Multistorey Apartment,Semi-Furnished,Unknown,4500.0
6300000,1800,3,4,2,2,0,Dehradun,Residential House,Unfurnished,East,3500.0
2825000,1000,2,2,1,1,0,Dehradun,Residential House,Unfurnished,East,2825.0
6800000,1258,2,2,1,1,0,Dehradun,Residential House,Furnished,East,5405.405405405405
2700000,750,2,2,1,2,0,Dehradun,Builder Floor Apartment,Semi-Furnished,West,3600.0
9700000,2150,4,3,2,2,0,Dehradun,Villa,Unfurnished,East,4511.627906976744
7500000,1200,3,2,2,2,0,Dehradun,Residential House,Unfurnished,East,6250.0
16000000,2450,3,3,9,1,0,Dehradun,Residential House,Unfurnished,South - East,6530.6122448979595
7000000,1850,3,3,2,4,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,3783.7837837837837
2250000,450,2,2,1,2,0,Dehradun,Residential House,Unfurnished,Unknown,5000.0
6500000,1500,3,3,1,4,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,4333.333333333333
7500000,2200,3,5,1,2,0,Dehradun,Villa,Unfurnished,East,3409.090909090909
16900000,2050,4,5,1,2,0,Dehradun,Villa,Semi-Furnished,North - West,8243.90243902439
17500000,3500,5,4,3,3,0,Dehradun,Residential House,Semi-Furnished,North,5000.0
3200000,400,1,1,1,4,9,Dehradun,Multistorey Apartment,Semi-Furnished,North - East,8000.0
3600000,8001,2,2,2,4,0,Dehradun,Builder Floor Apartment,Semi-Furnished,Unknown,449.9437570303712
17500000,330,5,4,9,1,0,Dehradun,Residential House,Semi-Furnished,Unknown,53030.30303030303
9500000,1400,3,3,2,2,0,Dehradun,Multistorey Apartment,Semi-Furnished,North - East,6785.714285714285
4000000,1000,2,2,2,4,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,4000.0
8500000,1150,3,3,2,7,0,Dehradun,Multistorey Apartment,Semi-Furnished,East,7391.304347826087
3800000,1200,2,1,9,1,0,Dehradun,Residential House,Furnished,Unknown,3166.6666666666665
5000000,117,2,3,1,1,0,Dehradun,Residential House,Semi-Furnished,Unknown,42735.042735042734
4000000,900,2,3,9,1,0,Dehradun,Residential House,Semi-Furnished,South,4444.444444444444
7600000,1800,3,3,2,3,9,Dehradun,Builder Floor Apartment,Semi-Furnished,North - West,4222.222222222223
4200000,800,3,2,1,2,0,Dehradun,Residential House,Unfurnished,East,5250.0
6000000,1300,3,2,9,1,0,Dehradun,Residential House,Unfurnished,Unknown,4615.384615384615
12500000,2200,4,4,2,6,25,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,5681.818181818182
4000000,810,2,3,2,2,0,Dehradun,Residential House,Semi-Furnished,Unknown,4938.271604938272
25000000,5000,10,8,2,3,0,Dehradun,Villa,Furnished,North - East,5000.0
8800000,1650,3,2,1,1,0,Dehradun,Residential House,Unfurnished,North,5333.333333333333
27000000,500,6,5,3,2,0,Dehradun,Residential House,Unfurnished,South - East,54000.0
13000000,120,2,2,9,1,0,Dehradun,Residential House,Unfurnished,East,108333.33333333333
15000000,1600,4,4,3,2,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,9375.0
5800000,1280,2,2,1,8,0,Dehradun,Multistorey Apartment,Furnished,North - East,4531.25
30000000,3818,4,5,4,7,7,Dehradun,Penthouse,Furnished,South - East,7857.51702462022
9500000,1515,2,2,1,16,21,Dehradun,Multistorey Apartment,Furnished,Unknown,6270.62706270627
3190000,608,1,1,2,7,0,Dehradun,Multistorey Apartment,Furnished,East,5246.710526315789
13500000,3000,4,5,5,3,0,Dehradun,Villa,Semi-Furnished,South,4500.0
5600000,850,2,2,1,1,0,Lucknow,Residential House,Furnished,East,6588.235294117647
6200000,1351,3,3,1,1,6,Lucknow,Residential House,Furnished,Unknown,4589.19319022946
8000000,1450,3,3,2,7,0,Lucknow,Multistorey Apartment,Furnished,North - East,5517.241379310345
22500000,1200,2,2,9,1,0,Lucknow,Residential House,Semi-Furnished,Unknown,18750.0
7000000,1200,3,3,1,2,0,Lucknow,Residential House,Unfurnished,East,5833.333333333333
2200000,510,1,1,1,3,0,Lucknow,Multistorey Apartment,Unfurnished,East,4313.725490196079
6500000,1100,2,2,9,1,0,Lucknow,Residential House,Unfurnished,Unknown,5909.090909090909
7000000,1250,3,2,2,3,0,Lucknow,Builder Floor Apartment,Unfurnished,North - West,5600.0
2300000,516,1,1,1,3,0,Lucknow,Multistorey Apartment,Unfurnished,Unknown,4457.364341085271
2250000,450,1,1,2,4,0,Lucknow,Multistorey Apartment,Semi-Furnished,East,5000.0
4500000,1100,3,1,3,1,0,Lucknow,Residential House,Semi-Furnished,East,4090.909090909091
3000000,1200,3,2,1,1,0,Lucknow,Residential House,Unfurnished,Unknown,2500.0
5600000,900,3,3,2,3,4,Lucknow,Residential House,Furnished,East,6222.222222222223
5400000,1530,5,4,1,2,0,Lucknow,Residential House,Furnished,South -West,3529.4117647058824
8500000,1250,2,2,1,6,0,Lucknow,Multistorey Apartment,Semi-Furnished,North - East,6800.0
4600000,830,3,3,1,2,0,Lucknow,Residential House,Unfurnished,East,5542.168674698795
7200000,800,4,3,1,1,0,Lucknow,Residential House,Unfurnished,West,9000.0
6100000,1000,4,3,1,3,0,Lucknow,Villa,Semi-Furnished,East,6100.0
26000000,2152,9,6,2,3,0,Lucknow,Villa,Unfurnished,Unknown,12081.7843866171
6200000,580,3,3,2,3,0,Lucknow,Residential House,Unfurnished,North,10689.655172413793
4500000,1000,4,4,1,2,0,Lucknow,Villa,Unfurnished,West,4500.0
3500000,587,2,2,1,8,8,Lucknow,Multistorey Apartment,Unfurnished,Unknown,5962.521294718909
1420000,400,1,1,9,1,0,Lucknow,Residential House,Unfurnished,West,3550.0
1850000,350,1,1,1,3,0,Lucknow,Multistorey Apartment,Unfurnished,Unknown,5285.714285714285
4600000,1000,2,2,9,2,9,Lucknow,Residential House,Semi-Furnished,West,4600.0
9200000,3200,8,5,3,3,0,Lucknow,Residential House,Furnished,North - West,2875.0
2800000,1200,2,2,1,2,0,Lucknow,Residential House,Unfurnished,Unknown,2333.3333333333335
6000000,1600,3,2,1,2,0,Lucknow,Villa,Unfurnished,North - West,3750.0
1750000,500,2,1,1,1,0,Lucknow,Residential House,Semi-Furnished,West,3500.0
4500000,1100,2,3,1,1,0,Lucknow,Residential House,Semi-Furnished,Unknown,4090.909090909091
4600000,900,3,2,9,1,0,Lucknow,Residential House,Semi-Furnished,Unknown,5111.111111111111
3500000,450,1,1,9,1,0,Lucknow,Residential House,Furnished,Unknown,7777.777777777777
1700000,400,2,1,1,1,0,Lucknow,Residential House,Unfurnished,Unknown,4250.0
5000000,850,2,2,2,13,11,Lucknow,Multistorey Apartment,Furnished,East,5882.35294117647
5900000,1000,2,2,2,12,7,Lucknow,Multistorey Apartment,Semi-Furnished,Unknown,5900.0
7500000,1065,2,2,3,19,39,Lucknow,Multistorey Apartment,Unfurnished,East,7042.2535211267605
15000000,3000,4,3,1,2,0,Lucknow,Villa,Unfurnished,East,5000.0
5500000,200,3,3,3,4,0,Lucknow,Multistorey Apartment,Semi-Furnished,Unknown,27500.0
5000000,1025,2,2,2,1,0,Lucknow,Residential House,Unfurnished,East,4878.048780487805
6200000,1250,2,3,1,1,0,Lucknow,Residential House,Unfurnished,North - West,4960.0
5500000,900,2,1,1,2,0,Lucknow,Residential House,Unfurnished,West,6111.111111111111
5500000,680,6,3,1,3,0,Lucknow,Residential House,Unfurnished,East,8088.235294117647
15000000,1025,3,3,3,14,10,Lucknow,Multistorey Apartment,Semi-Furnished,Unknown,14634.146341463415
4500000,900,2,2,1,1,0,Lucknow,Residential House,Furnished,Unknown,5000.0
3600000,750,2,2,2,1,0,Lucknow,Residential House,Unfurnished,Unknown,4800.0
6200000,1200,2,2,9,1,0,Lucknow,Villa,Furnished,Unknown,5166.666666666667
8500000,1700,5,3,2,3,0,Lucknow,Residential House,Unfurnished,Unknown,5000.0
2800000,600,2,2,1,1,0,Lucknow,Multistorey Apartment,Furnished,South -West,4666.666666666667
4500000,630,2,1,1,2,0,Lucknow,Residential House,Semi-Furnished,Unknown,7142.857142857143
5600000,1350,3,3,2,2,0,Dehradun,Residential House,Furnished,North - West,4148.148148148148
36000000,750,7,4,9,1,0,Dehradun,Villa,Furnished,Unknown,48000.0
12000000,2100,4,2,1,1,0,Dehradun,Residential House,Unfurnished,East,5714.285714285715
50000000,450,3,3,9,1,0,Dehradun,Residential House,Unfurnished,East,111111.11111111111
4000000,600,1,1,1,5,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,6666.666666666667
8500000,1550,3,3,2,2,0,Dehradun,Multistorey Apartment,Semi-Furnished,East,5483.870967741936
10000000,1350,3,3,4,6,0,Dehradun,Multistorey Apartment,Semi-Furnished,East,7407.407407407408
6300000,1220,3,3,2,3,0,Dehradun,Builder Floor Apartment,Semi-Furnished,Unknown,5163.934426229508
7900000,2000,3,2,1,2,0,Dehradun,Residential House,Unfurnished,Unknown,3950.0
3200000,960,3,2,1,1,0,Dehradun,Residential House,Semi-Furnished,East,3333.3333333333335
5000000,1250,2,2,1,2,0,Dehradun,Builder Floor Apartment,Furnished,South,4000.0
80000000,5040,3,3,2,3,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,15873.015873015873
12500000,2400,4,3,3,3,0,Dehradun,Residential House,Unfurnished,East,5208.333333333333
5700000,1350,3,2,1,2,0,Dehradun,Villa,Unfurnished,West,4222.222222222223
7100000,1375,2,2,3,6,0,Dehradun,Multistorey Apartment,Furnished,Unknown,5163.636363636364
9900000,2200,5,3,2,2,0,Dehradun,Residential House,Semi-Furnished,North - East,4500.0
4900000,950,2,2,1,4,0,Dehradun,Builder Floor Apartment,Semi-Furnished,South -West,5157.894736842105
5900000,1000,2,2,2,6,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,5900.0
9800000,1972,3,3,3,7,0,Dehradun,Multistorey Apartment,Unfurnished,North - East,4969.574036511156
4300000,700,2,2,9,1,0,Dehradun,Residential House,Semi-Furnished,Unknown,6142.857142857143
5900000,1250,2,2,2,3,12,Dehradun,Multistorey Apartment,Furnished,Unknown,4720.0
4500000,1100,2,2,1,3,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,4090.909090909091
50000000,3700,4,4,3,2,0,Dehradun,Villa,Furnished,East,13513.513513513513
7500000,970,3,3,2,3,0,Dehradun,Multistorey Apartment,Unfurnished,East,7731.958762886598
6200000,1600,3,3,1,2,0,Dehradun,Residential House,Unfurnished,Unknown,3875.0
7499999,1800,3,3,3,7,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,4166.666111111111
50000000,4000,7,7,2,1,0,Dehradun,Residential House,Unfurnished,East,12500.0
11500000,1200,3,3,3,3,0,Dehradun,Multistorey Apartment,Semi-Furnished,West,9583.333333333334
6000000,1190,2,2,3,6,0,Dehradun,Multistorey Apartment,Furnished,Unknown,5042.016806722689
34000000,500,3,3,3,2,0,Dehradun,Residential House,Semi-Furnished,Unknown,68000.0
25000000,450,3,2,1,1,0,Dehradun,Residential House,Furnished,Unknown,55555.555555555555
6999999,1200,3,3,2,4,0,Dehradun,Builder Floor Apartment,Furnished,East,5833.3325
4800000,729,2,2,2,7,9,Dehradun,Multistorey Apartment,Semi-Furnished,North - West,6584.3621399176955
3500000,950,2,2,9,2,15,Dehradun,Builder Floor Apartment,Semi-Furnished,Unknown,3684.2105263157896
4800000,1200,4,2,2,2,0,Dehradun,Residential House,Semi-Furnished,Unknown,4000.0
22500000,4000,8,4,1,2,0,Dehradun,Residential House,Unfurnished,Unknown,5625.0
2900000,504,1,1,1,8,0,Dehradun,Multistorey Apartment,Furnished,East,5753.9682539682535
9900000,2700,5,3,2,2,0,Dehradun,Residential House,Unfurnished,Unknown,3666.6666666666665
10000000,154,3,3,3,3,0,Dehradun,Multistorey Apartment,Furnished,Unknown,64935.06493506493
13500000,1300,3,3,2,3,0,Dehradun,Residential House,Semi-Furnished,South -West,10384.615384615385
6000000,850,3,2,3,3,0,Dehradun,Builder Floor Apartment,Semi-Furnished,Unknown,7058.823529411765
6900000,1700,3,3,2,2,0,Lucknow,Residential House,Unfurnished,East,4058.823529411765
4600000,1000,2,2,1,1,0,Lucknow,Residential House,Unfurnished,Unknown,4600.0
1300000,402,1,1,9,1,0,Lucknow,Residential House,Unfurnished,Unknown,3233.830845771144
7000000,1000,3,3,2,3,0,Lucknow,Residential House,Unfurnished,East,7000.0
2250000,651,2,1,1,1,0,Lucknow,Residential House,Semi-Furnished,East,3456.221198156682
3900000,600,2,2,1,2,0,Lucknow,Residential House,Unfurnished,Unknown,6500.0
16000000,2000,3,5,2,2,2,Lucknow,Villa,Semi-Furnished,Unknown,8000.0
5000000,1200,3,2,2,2,0,Lucknow,Residential House,Semi-Furnished,West,4166.666666666667
23500000,1661,5,5,1,2,7,Lucknow,Villa,Unfurnished,East,14148.103552077062
8000000,1100,2,2,2,3,0,Lucknow,Multistorey Apartment,Furnished,West,7272.727272727273
3800000,700,3,3,2,3,0,Lucknow,Residential House,Furnished,East,5428.571428571428
14000000,2050,3,4,1,2,20,Lucknow,Residential House,Furnished,East,6829.268292682927
5600000,1150,4,2,1,8,0,Lucknow,Multistorey Apartment,Furnished,Unknown,4869.565217391304
4800000,800,3,3,1,2,0,Lucknow,Villa,Semi-Furnished,West,6000.0
3600000,850,2,1,9,1,0,Lucknow,Residential House,Furnished,East,4235.294117647059
5500000,560,4,2,1,2,0,Lucknow,Residential House,Unfurnished,Unknown,9821.42857142857
5800000,1105,2,2,2,14,13,Lucknow,Multistorey Apartment,Unfurnished,Unknown,5248.868778280543
13500000,1600,3,3,3,8,0,Lucknow,Multistorey Apartment,Semi-Furnished,North - East,8437.5
6500000,1290,3,2,4,13,10,Lucknow,Multistorey Apartment,Unfurnished,Unknown,5038.759689922481
2800000,600,3,3,1,2,0,Lucknow,Residential House,Semi-Furnished,Unknown,4666.666666666667
4850000,900,2,2,1,2,9,Lucknow,Residential House,Semi-Furnished,East,5388.888888888889
6000000,1650,3,3,3,8,0,Lucknow,Multistorey Apartment,Semi-Furnished,Unknown,3636.3636363636365
4200000,1000,3,2,2,2,6,Lucknow,Residential House,Unfurnished,West,4200.0
15000000,1800,3,2,9,2,0,Lucknow,Residential House,Semi-Furnished,Unknown,8333.333333333334
5500000,1325,3,2,1,15,15,Lucknow,Multistorey Apartment,Unfurnished,Unknown,4150.943396226415
5600000,1320,3,3,1,2,0,Lucknow,Residential House,Semi-Furnished,East,4242.424242424242
4000000,1375,3,3,1,1,0,Lucknow,Residential House,Semi-Furnished,Unknown,2909.090909090909
20000000,2200,3,4,2,3,2,Lucknow,Villa,Unfurnished,Unknown,9090.90909090909
4500000,1200,2,2,1,2,0,Lucknow,Residential House,Semi-Furnished,North - West,3750.0
7200000,1383,3,2,2,7,0,Lucknow,Multistorey Apartment,Furnished,North - West,5206.073752711497
5000000,1000,2,2,2,1,23,Lucknow,Residential House,Furnished,Unknown,5000.0
5500000,1750,4,3,1,2,0,Lucknow,Residential House,Furnished,Unknown,3142.8571428571427
5200000,1500,3,3,3,2,0,Lucknow,Multistorey Apartment,Unfurnished,Unknown,3466.6666666666665
6000000,900,3,3,2,2,0,Lucknow,Residential House,Unfurnished,Unknown,6666.666666666667
3600000,800,2,1,9,1,0,Lucknow,Residential House,Semi-Furnished,East,4500.0
5600000,1100,3,2,9,1,0,Lucknow,Residential House,Semi-Furnished,East,5090.909090909091
4000000,1000,2,2,1,1,0,Lucknow,Residential House,Semi-Furnished,East,4000.0
7000000,1500,4,2,1,2,2,Lucknow,Villa,Semi-Furnished,North - West,4666.666666666667
4850000,900,2,2,2,1,9,Lucknow,Residential House,Unfurnished,East,5388.888888888889
4500000,1000,3,2,2,5,0,Lucknow,Multistorey Apartment,Unfurnished,Unknown,4500.0
5200000,1010,2,2,1,1,0,Lucknow,Residential House,Semi-Furnished,East,5148.514851485149
8500000,1215,4,4,2,2,0,Lucknow,Residential House,Furnished,South -West,6995.884773662551
8500000,1250,2,2,2,6,0,Lucknow,Multistorey Apartment,Semi-Furnished,North - East,6800.0
14000000,1450,6,2,1,1,0,Lucknow,Residential House,Unfurnished,East,9655.172413793103
9000000,1150,3,3,1,1,0,Lucknow,Residential House,Semi-Furnished,Unknown,7826.086956521739
7700000,993,2,2,3,14,0,Lucknow,Multistorey Apartment,Semi-Furnished,Unknown,7754.2799597180265
9000000,2400,4,4,9,1,0,Lucknow,Residential House,Unfurnished,Unknown,3750.0
2700000,544,1,1,9,1,0,Dehradun,Residential House,Semi-Furnished,South,4963.235294117647
11000000,995,3,3,2,24,3,Lucknow,Multistorey Apartment,Unfurnished,North,11055.276381909547
5500000,1000,2,2,9,1,0,Dehradun,Residential House,Semi-Furnished,East,5500.0
7500000,1850,3,3,2,2,0,Dehradun,Builder Floor Apartment,Semi-Furnished,Unknown,4054.054054054054
8500000,1450,3,3,4,4,0,Dehradun,Multistorey Apartment,Furnished,Unknown,5862.068965517241
7000000,1700,3,2,3,3,0,Dehradun,Builder Floor Apartment,Unfurnished,South -West,4117.64705882353
4625000,750,2,2,2,3,0,Dehradun,Builder Floor Apartment,Unfurnished,South -West,6166.666666666667
9800000,1600,3,3,3,7,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,6125.0
18000000,220,8,4,3,2,0,Dehradun,Residential House,Semi-Furnished,East,81818.18181818182
21000000,3650,5,5,2,2,0,Dehradun,Villa,Semi-Furnished,South -West,5753.424657534247
3500000,800,2,2,2,3,0,Dehradun,Builder Floor Apartment,Semi-Furnished,North - East,4375.0
17500000,2350,3,3,4,4,0,Dehradun,Multistorey Apartment,Furnished,Unknown,7446.808510638298
27000000,1500,3,2,1,2,0,Dehradun,Residential House,Unfurnished,Unknown,18000.0
9750000,2450,3,4,2,3,0,Dehradun,Residential House,Semi-Furnished,South -West,3979.591836734694
7900000,2080,3,3,1,2,0,Dehradun,Residential House,Furnished,East,3798.076923076923
3000000,626,2,1,2,1,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,4792.332268370607
18000000,4200,9,9,9,9,0,Dehradun,Builder Floor Apartment,Unknown,Unknown,4285.714285714285
12500000,183,9,9,2,1,0,Dehradun,Residential House,Semi-Furnished,South,68306.01092896175
14500000,3500,4,5,6,3,0,Dehradun,Villa,Semi-Furnished,East,4142.857142857143
4000000,1000,2,2,2,4,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,4000.0
8500000,1450,3,3,4,4,0,Dehradun,Multistorey Apartment,Unfurnished,North - East,5862.068965517241
9500000,1300,3,3,2,4,0,Dehradun,Multistorey Apartment,Semi-Furnished,East,7307.692307692308
6500000,1400,3,3,3,7,0,Dehradun,Multistorey Apartment,Semi-Furnished,North - East,4642.857142857143
3500000,700,2,1,9,2,0,Dehradun,Multistorey Apartment,Unfurnished,Unknown,5000.0
18000000,2500,3,3,9,1,0,Dehradun,Villa,Semi-Furnished,Unknown,7200.0
4800000,823,2,2,1,1,0,Dehradun,Residential House,Unfurnished,North - East,5832.320777642771
5500000,1800,2,2,9,1,0,Dehradun,Residential House,Semi-Furnished,Unknown,3055.5555555555557
10350000,900,2,2,4,9,0,Dehradun,Multistorey Apartment,Semi-Furnished,North - East,11500.0
15000000,5000,4,4,3,2,0,Dehradun,Villa,Furnished,North - West,3000.0
14000000,1500,3,3,1,1,0,Dehradun,Villa,Unfurnished,Unknown,9333.333333333334
8500000,1780,3,3,9,3,0,Dehradun,Builder Floor Apartment,Unfurnished,North - East,4775.2808988764045
6500000,1600,3,3,3,8,0,Dehradun,Multistorey Apartment,Unfurnished,Unknown,4062.5
6600000,1300,3,3,2,2,0,Dehradun,Residential House,Unfurnished,North - East,5076.923076923077
11000000,173,3,3,1,2,0,Dehradun,Residential House,Unfurnished,North - West,63583.815028901736
14700000,2500,4,4,2,2,0,Dehradun,Residential House,Unfurnished,North - West,5880.0
5000000,1100,2,2,9,1,1,Dehradun,Residential House,Unfurnished,Unknown,4545.454545454545
9000000,2500,4,6,2,1,0,Dehradun,Residential House,Furnished,South -West,3600.0
5828000,1310,3,2,2,3,0,Dehradun,Multistorey Apartment,Semi-Furnished,Unknown,4448.854961832061
9000000,1603,9,7,1,2,0,Dehradun,Residential House,Furnished,Unknown,5614.47286338116
7200000,1100,3,3,1,2,0,Dehradun,Residential House,Semi-Furnished,Unknown,6545.454545454545
19000000,440,6,4,1,2,0,Dehradun,Villa,Unfurnished,Unknown,43181.818181818184
40000000,2675,5,4,9,2,0,Dehradun,Residential House,Semi-Furnished,Unknown,14953.271028037383
